Input,Target,Prediction
brick scribe / stone above chisel sees adze city behind back,scribe sees adze chisel above brick stone behind / back city,scribe sees adze chisel above brick stone behind / back city
to back do mat / / gate / (lord basket stool / house above town all) make servant behind,servant to do / make basket (lord / all) above stool / mat behind / back gate house town,servant to do / make basket (lord / all) above stool / mat behind / back gate house town
god heart satisfied peace grant,god grant peace satisfied heart,god grant peace satisfied heart
back authority / listen behind door scribe bolt / stone hear,scribe hear / listen authority behind / back stone door bolt,scribe hear / listen authority behind / back stone door bolt
like stool scribe scribe / book mat scroll as house (or example) writing / papyrus,scribe writing / scribe papyrus scroll book like / as (or example) stool mat house,scribe writing / scribe papyrus scroll book like / as (or example) stool mat house
to stool (lord mat / town above / servant do gate all) basket make house /,servant to do / make basket (lord / all) above stool / mat house town gate,servant to do / make basket (lord / all) above stool / mat house town gate
(or as man / youth like become old father heart example),youth become old man like / as (or example) father heart,youth become old man like / as (or example) father heart
ka seated (spirit) (djed) face / stability above king power upon king / god,stability (djed) power ka (spirit) above face / upon seated god / king king,stability (djed) power ka (spirit) above face / upon seated god / king king
become behind scribe / sees back / big great temple youth father,father sees youth become great / big scribe behind / back temple,father sees youth become great / big scribe behind / back temple
mat stool sit mother child,mother sit stool mat child,mother sit stool mat child
house horned snake emerge sees above brick man stone viper,man sees horned viper snake emerge above brick stone house,man sees horned viper snake emerge above brick stone house
above make peace king do heart people satisfy / to /,king to do / make peace / satisfy heart above people,king to do / make peace / satisfy heart above people
give with to town basket papyrus road house above stone scroll scribe handle,scribe to give papyrus scroll above basket with handle stone house town road,scribe to give papyrus scroll above basket with handle stone house town road
underground hill west soul return (ba) mountain,soul (ba) return underground west mountain hill,soul (ba) return underground west mountain hill
town man toward leave desert,man leave town toward desert,man leave town toward desert
/ youth back shelter reed gives mother begets behind birth / house,mother gives birth / begets youth behind / back reed shelter house,mother gives birth / begets youth behind / back reed shelter house
sweet reed mother shelter behind / bread woman back youth house,woman mother youth behind / back reed shelter house sweet bread,woman mother youth behind / back reed shelter house sweet bread
behind road mighty listen back hear house authority / servant / / gate great,servant hear / listen authority behind / back great / mighty gate house road,servant hear / listen authority behind / back great / mighty gate house road
